,Year,Month,Day,Rented_Bike_Count,Temperature_C,Humidity_percent,Wind_speed_m_s,Visibility_10m,Dew_point_temperature_C,Solar_Radiation_MJ_m2,Rainfall_mm,Snowfall_cm,Seasons,Holiday,Functioning_Day,Season_Autumn,Season_Spring,Season_Summer,Season_Winter,Visibility_10m_Scaled,Temperature_C_Scaled,Humidity_percent_Scaled,Wind_speed_m_s_Scaled,Rented_Bike_LogScale
103,2018,3,14,19180,62.19500000000001,60.041666666666664,2.2624999999999997,1774.9583333333333,47.465,0.6441666666666667,0.0,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.8739762465874886,0.6500214868929953,0.5132993774759479,0.4794007490636703,9.861675484721689
104,2018,3,15,6227,55.400000000000006,91.29166666666667,2.0124999999999997,613.7916666666666,52.565,0.061250000000000006,1.125,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.22372074573581913,0.5721529866781264,0.9377475947934353,0.4044943820224718,8.73681053295389
105,2018,3,16,15277,45.2375,50.041666666666664,1.9000000000000001,1989.5,26.6525,0.8816666666666667,0.0,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.9941199803999347,0.4556940266437473,0.37747594793435196,0.37078651685393266,9.634169164101305
106,2018,3,17,15389,43.49,47.916666666666664,1.5958333333333332,1659.0416666666667,24.1325,0.7445833333333334,0.0,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.8090626968756562,0.43566824237215296,0.34861346915676283,0.2796504369538077,9.641473226832925
107,2018,3,18,9609,46.519999999999996,53.833333333333336,1.1708333333333334,845.625,30.17,0.29958333333333337,0.0,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.3535478451594839,0.47039106145251397,0.42897566496887385,0.15230961298377033,9.170559501964338
108,2018,3,19,8968,46.4375,68.75,2.379166666666667,1316.5,35.9975,0.13875,0.0625,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.6172387241290804,0.469445638160722,0.631578947368421,0.5143570536828964,9.101529466118004
109,2018,3,20,11515,41.075,40.583333333333336,3.4583333333333335,1996.7916666666667,18.89,0.5983333333333333,0.0,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.9982033273444245,0.40799312419424155,0.24900962082625921,0.8377028714107366,9.351492651732066
110,2018,3,21,7384,35.8325,59.625,1.75,1783.875,21.814999999999998,0.2554166666666667,0.041666666666666664,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.8789695965653219,0.34791577137945856,0.5076400679117148,0.32584269662921345,8.90720619496548
111,2018,3,22,14007,40.730000000000004,62.25,2.2291666666666665,1232.875,27.2075,0.8520833333333333,0.0,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.5704085680285601,0.40403953588311137,0.5432937181663837,0.4694132334581772,9.547383873965687
112,2018,3,23,14969,42.935,57.208333333333336,1.9375,800.0833333333334,27.155,0.795,0.0,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.3280444268147561,0.42930812204555224,0.47481607243916246,0.38202247191011235,9.613803477413674
113,2018,3,24,12243,45.4625,59.708333333333336,2.2041666666666666,448.25,31.6775,0.6395833333333333,0.0,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.13101710339034464,0.45827245380318,0.5087719298245614,0.4619225967540574,9.412791300065303
114,2018,3,25,10963,49.325,65.83333333333333,1.7625,264.1666666666667,37.025,0.7966666666666667,0.0,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.02793009310031035,0.5025354533734423,0.5919637804187888,0.32958801498127344,9.302372457422676
115,2018,3,26,13084,51.44,65.5,1.9916666666666665,460.0,38.0525,0.7941666666666666,0.0,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.1375971253237511,0.52677266867211,0.5874363327674024,0.3982521847690387,9.479221814964246
116,2018,3,27,14710,55.55,60.25,1.5999999999999999,490.5833333333333,41.3225,0.6658333333333334,0.0,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.1547238490794969,0.5738719381177482,0.5161290322580645,0.28089887640449435,9.596350792250211
117,2018,3,28,17295,57.14,65.70833333333333,2.1875,871.1666666666666,45.0725,0.5808333333333333,0.0,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.36785122617075394,0.5920928233777396,0.5902659875495189,0.45692883895131087,9.758230539878989
118,2018,3,29,17450,59.9825,66.79166666666667,1.6958333333333335,539.4166666666666,48.0275,0.6191666666666666,0.0,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.182070606902023,0.6246669531585733,0.6049801924165252,0.30961298377028723,9.767152232578871
119,2018,3,30,19301,58.4075,55.041666666666664,1.7791666666666668,906.4166666666666,40.3025,0.8337500000000001,0.0,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.38759129197097325,0.606617963042544,0.44538766270514996,0.33458177278402,9.867963996467081
120,2018,3,31,19247,57.095,54.041666666666664,1.8958333333333333,1230.75,39.095,0.7116666666666666,0.0,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.5692185640618802,0.591577137945853,0.43180531975099035,0.36953807740324596,9.86516243821446
121,2018,4,1,17388,59.33,68.91666666666667,1.5708333333333335,831.8333333333334,48.8675,0.3020833333333333,0.0,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.3458244860816203,0.6171895143962183,0.6338426711941144,0.27215980024968794,9.76359310138207
122,2018,4,2,21585,64.78999999999999,65.54166666666667,2.004166666666667,1099.4583333333333,52.182500000000005,0.5891666666666667,0.0,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.4956949856499522,0.6797593467984528,0.5880022637238258,0.40199750312109866,9.97980023538529
123,2018,4,3,21015,64.32499999999999,70.29166666666667,2.1125000000000003,1157.625,54.1025,0.2866666666666667,0.0,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.5282684275614252,0.6744305973356252,0.6525183927560838,0.4344569288389514,9.953039331365376
124,2018,4,4,19995,56.7275,70.08333333333333,1.825,1555.75,45.7625,0.8150000000000001,0.775,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.7512191707305691,0.5873657069187794,0.6496887379739671,0.34831460674157305,9.903287532533462
125,2018,4,5,2596,46.0325,87.33333333333333,1.9875,1145.9583333333333,42.035,0.08958333333333333,0.4166666666666667,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.5217350724502415,0.464804469273743,0.88398415393322,0.39700374531835214,7.862112211662748
126,2018,4,6,11520,43.347500000000004,74.04166666666667,3.0374999999999996,848.4583333333334,34.8425,0.46625,0.2916666666666667,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.3551345171150571,0.43403523850451226,0.7034521788341823,0.7116104868913856,9.351926736038054
127,2018,4,7,11159,39.575,46.0,4.0,1597.9583333333333,18.9725,0.7600000000000001,0.008333333333333333,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.7748559161863873,0.39080360979802325,0.3225806451612903,1.0,9.320091235935301
128,2018,4,8,6666,38.8625,56.958333333333336,1.7333333333333334,1578.9166666666667,23.247500000000002,0.33041666666666664,0.125,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.7641925473084911,0.3826385904598195,0.47142048670062253,0.3208489388264669,8.80492526261806
129,2018,4,9,19082,45.4625,60.291666666666664,1.05,926.0,28.9025,0.8966666666666666,0.0,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.39855799519331736,0.45827245380318,0.5166949632144878,0.1161048689138577,9.856553165346915
130,2018,4,10,16696,58.3775,46.958333333333336,3.4333333333333336,1625.4166666666667,37.1225,0.73,0.20833333333333334,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.7902326341087804,0.6062741727546197,0.33559705715902666,0.8302122347066168,9.722984341548957
131,2018,4,11,0,55.16,53.375,3.0083333333333333,1331.5416666666667,35.8175,1.0358333333333334,0.0,0.0,Spring,1,0,0.0,1.0,0.0,0.0,0.6256620855402851,0.5694026643747314,0.4227504244482173,0.7028714107365792,0.0
132,2018,4,12,22729,55.4525,32.416666666666664,2.5749999999999997,1885.75,23.645,1.0233333333333332,0.0,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.9360197867326224,0.572754619681994,0.13808715336728916,0.5730337078651685,10.03144091684659
133,2018,4,13,23240,57.724999999999994,22.25,1.4000000000000001,1997.8333333333333,18.47,0.5283333333333333,0.0,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.9987866626222087,0.5987967339922646,0.0,0.22097378277153562,10.053673239300013
134,2018,4,14,6980,49.2575,75.16666666666667,1.8291666666666666,1388.7916666666667,40.04,0.14541666666666667,0.375,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.657722192407308,0.5017619252256124,0.7187323146576118,0.34956304619225964,8.850947451970402
135,2018,4,15,10207,48.942499999999995,67.70833333333333,2.3375,1301.125,38.1575,0.7204166666666666,0.0,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.6086286954289848,0.4981521272024065,0.6174306734578381,0.50187265917603,9.23092700558457
136,2018,4,16,23198,52.572500000000005,43.875,1.5999999999999999,1836.6666666666667,29.240000000000002,1.0329166666666667,0.0,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.9085330284434282,0.5397507520412549,0.2937181663837012,0.28089887640449435,10.051864453277146
137,2018,4,17,22234,55.05499999999999,36.916666666666664,1.8125,1622.0416666666667,28.16,1.00125,0.0,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.7883426278087594,0.5681993983669961,0.19920769666100732,0.3445692883895131,10.009422902944797
138,2018,4,18,21670,54.2825,35.416666666666664,1.9416666666666667,1497.7916666666667,25.85,1.0454166666666667,0.0,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.718762395874653,0.5593467984529437,0.17883418222976794,0.38327091136079905,9.983730240212331
139,2018,4,19,17730,56.817499999999995,37.541666666666664,1.925,1163.2916666666667,29.435,0.9316666666666666,0.0,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.5314417714725717,0.5883970777825526,0.20769666100735706,0.37827715355805247,9.783069799056989
140,2018,4,20,22593,64.5125,45.791666666666664,1.3208333333333333,789.7083333333334,41.7125,0.945,0.0,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.3222344074480249,0.6765792866351527,0.3197509903791737,0.1972534332084894,10.025439663286875
141,2018,4,21,24404,65.5925,35.333333333333336,1.8291666666666666,1292.7083333333333,31.7675,1.0891666666666666,0.0,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.6039153463844878,0.6889557370004298,0.17770232031692137,0.34956304619225964,10.102543308321248
142,2018,4,22,6852,60.86,52.541666666666664,1.0666666666666667,1578.9166666666667,41.825,0.21208333333333332,0.5625,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.7641925473084911,0.634722819080361,0.41143180531975093,0.12109862671660425,8.832441791585824
143,2018,4,23,977,48.965,93.79166666666667,2.2083333333333335,721.0416666666666,47.15,0.10791666666666666,2.5416666666666665,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.28378094593648645,0.49840996991834985,0.9717034521788342,0.4631710362047441,6.885509670034818
144,2018,4,24,20144,53.9525,65.20833333333333,1.4124999999999999,1938.4583333333333,41.4275,0.42250000000000004,0.125,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.965536551788506,0.5555651052857757,0.5834748160724391,0.22471910112359547,9.910711397625448
145,2018,4,25,26285,57.6425,38.791666666666664,1.4708333333333332,1880.3333333333333,30.545,1.0404166666666665,0.0,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.9329864432881443,0.5978513107004727,0.22467458970005655,0.24219725343320847,10.176791757041954
146,2018,4,26,25670,59.1575,50.083333333333336,1.8708333333333333,1355.6666666666667,38.975,0.91125,0.0,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.6391721305737686,0.6152127202406532,0.37804187889077534,0.36204744069912614,10.153117229086165
147,2018,4,27,25861,60.035000000000004,51.708333333333336,1.7041666666666666,985.75,41.24,0.9541666666666667,0.0,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.43201810672702246,0.6252685861624409,0.4001131861912847,0.3121098626716604,10.160529988855798
148,2018,4,28,24940,59.915,50.5,2.025,1153.2083333333333,38.975,1.085,0.0,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.5257950859836199,0.6238934250107434,0.3837011884550085,0.4082397003745318,10.12426831466115
149,2018,4,29,25349,60.567499999999995,43.125,1.9000000000000001,1252.7083333333333,36.395,1.0208333333333333,0.0,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.5815152717175723,0.6313708637730984,0.2835314091680815,0.37078651685393266,10.14053400901933
150,2018,4,30,25462,65.9,60.375,1.5875000000000001,495.3333333333333,51.245000000000005,0.8641666666666666,0.0,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.15738385794619314,0.6924795874516546,0.5178268251273345,0.2771535580524345,10.144981697062931
151,2018,5,1,26820,68.615,72.79166666666667,1.4375,456.4583333333333,59.2175,0.5175,0.0,0.0,Spring,0,1,0.0,1.0,0.0,0.0,0.1356137853792846,0.7235926085088096,0.6864742501414828,0.23220973782771537,10.196940441748334
152,2018,5,2,7448,60.927499999999995,88.95833333333333,1.8583333333333334,490.5,57.462500000000006,0.10291666666666666,0.5,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.15467718225727423,0.6354963472281908,0.9060554612337294,0.35830212234706615,8.915835074176277
153,2018,5,3,21027,51.83,64.95833333333333,2.783333333333333,1786.2083333333333,39.5,0.5075,0.041666666666666664,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.8802762675875586,0.5312419424151268,0.5800792303338992,0.6354556803995006,9.953610161939338
154,2018,5,4,26670,56.9075,46.833333333333336,2.6875,1815.7916666666667,35.4875,1.1358333333333335,0.0,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.8968429894766317,0.5894284486463257,0.3338992642897567,0.6067415730337079,10.191332111786215
155,2018,5,5,25353,63.9125,46.791666666666664,2.725,1848.75,42.2375,0.9275000000000001,0.0,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.9152997176657256,0.6697034808766652,0.3333333333333333,0.6179775280898877,10.140691787498673
156,2018,5,6,14556,62.45,84.04166666666667,1.0999999999999999,1222.375,57.155,0.3879166666666667,0.9166666666666666,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.5645285484284948,0.6529437043403524,0.8392756083757782,0.13108614232209734,9.585827256564661
157,2018,5,7,28140,66.185,62.708333333333336,1.2041666666666668,1703.9166666666667,51.3275,0.7374999999999999,0.0,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.8341927806426022,0.695745595186936,0.5495189586870403,0.16229712858926348,10.24498286663967
158,2018,5,8,26429,63.965,52.083333333333336,1.7041666666666666,1939.1666666666667,45.4025,0.96875,0.0,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.9659332197773993,0.6703051138805329,0.40520656479909456,0.3121098626716604,10.182255007598334
159,2018,5,9,28895,59.825,50.041666666666664,1.6958333333333335,1958.7916666666667,40.34,1.1154166666666667,0.0,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.9769232564108548,0.6228620541469704,0.37747594793435196,0.30961298377028723,10.271458456216711
160,2018,5,10,0,59.8475,65.83333333333333,2.254166666666667,1099.9583333333333,47.660000000000004,1.1054166666666667,0.0,0.0,Spring,1,0,0.0,1.0,0.0,0.0,0.4959749865832886,0.6231198968629136,0.5919637804187888,0.4769038701622972,0.0
161,2018,5,11,26649,60.462500000000006,63.5,1.7125000000000001,689.4583333333334,46.917500000000004,0.7791666666666667,0.0,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.26609422031406776,0.6301675977653632,0.5602716468590832,0.3146067415730338,10.19054442959399
162,2018,5,12,3034,57.5975,85.20833333333333,0.9833333333333334,425.0416666666667,52.535,0.055,1.3125,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.11802039340131136,0.5973356252685862,0.855121675155631,0.09612983770287144,8.017966703493599
163,2018,5,13,25913,60.71,83.625,1.8083333333333333,683.1666666666666,55.16,0.6820833333333334,0.041666666666666664,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.2625708752362508,0.6330038676407391,0.833616298811545,0.34332084893882653,10.162538642188757
164,2018,5,14,27793,63.935,72.41666666666667,1.3916666666666666,364.2083333333333,54.02,0.7995833333333334,0.0,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.0839536131787106,0.6699613235926085,0.681380871533673,0.2184769038701623,10.232575449046527
165,2018,5,15,28478,72.8375,56.458333333333336,1.0791666666666666,790.5833333333334,54.912499999999994,0.8825,0.0,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.3227244090813637,0.7719810915341643,0.4646293152235428,0.12484394506866416,10.256922252549908
166,2018,5,16,6416,72.3575,90.66666666666667,1.8,466.7916666666667,69.155,0.06666666666666667,1.8541666666666667,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.14140047133490447,0.7664804469273744,0.9292586304470856,0.34082397003745324,8.766705997750515
167,2018,5,17,3521,70.0475,95.875,1.1666666666666667,750.875,68.66,0.165,3.4375,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.30048766829222767,0.7400085947571982,1.0,0.15106117353308368,8.166784289056151
168,2018,5,18,16087,62.412499999999994,89.20833333333333,1.3041666666666667,1087.5416666666667,58.94,0.235,0.3125,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.4890216300721003,0.6525139664804469,0.9094510469722693,0.19225967540574285,9.685828931452487
169,2018,5,19,30994,63.08,47.083333333333336,1.5374999999999999,1996.25,42.47,1.2137499999999999,0.0,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.9978999929999767,0.6601633003867641,0.33729485002829657,0.26217228464419473,10.34158118013602
170,2018,5,20,27829,62.712500000000006,33.833333333333336,1.3875,2000.0,32.99,0.6008333333333333,0.0,0.0,Spring,1,1,0.0,1.0,0.0,0.0,1.0,0.6559518693596906,0.157328805885682,0.21722846441947566,10.233869854519936
171,2018,5,21,31236,63.837500000000006,31.458333333333332,1.4375,1861.6666666666667,38.1425,1.0245833333333334,0.0,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.9225330751102504,0.6688440051568544,0.1250707413695529,0.23220973782771537,10.349358568612542
172,2018,5,22,13790,64.7525,60.458333333333336,1.0541666666666667,1153.0416666666667,55.115,0.4529166666666667,0.375,0.0,Spring,0,1,0.0,1.0,0.0,0.0,0.5257017523391746,0.6793296089385474,0.5189586870401811,0.11735330836454434,9.531771484474337
173,2018,5,23,27674,63.417500000000004,62.0,2.6999999999999997,1652.75,48.0575,1.2166666666666666,0.4166666666666667,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.8055393517978393,0.6640309411259132,0.5398981324278438,0.6104868913857677,10.228284757576837
174,2018,5,24,28781,64.32499999999999,47.083333333333336,2.2583333333333333,1603.2083333333333,42.59,1.1258333333333332,0.0,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.7777959259864199,0.6744305973356252,0.33729485002829657,0.4781523096129838,10.26750547073012
175,2018,5,25,29057,67.5575,47.291666666666664,1.7625,1318.625,44.5475,1.0616666666666668,0.0,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.6184287280957603,0.7114740008594758,0.3401245048104131,0.32958801498127344,10.277049111631284
176,2018,5,26,28079,70.6625,50.25,1.4166666666666667,1147.6666666666667,49.625,1.1191666666666666,0.0,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.5226917423058077,0.7470562956596476,0.38030560271646857,0.22596754057428217,10.242812858139747
177,2018,5,27,28991,69.0575,42.125,1.925,1557.75,45.417500000000004,0.7133333333333334,0.0,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.7523391744639149,0.7286635152556941,0.2699490662139219,0.37827715355805247,10.274775208842707
178,2018,5,28,31020,71.5475,40.0,1.5458333333333334,1658.6666666666667,51.53,1.10375,0.0,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.8088526961756539,0.7571981091534165,0.24108658743633277,0.2646691635455681,10.3424196734772
179,2018,5,29,24355,70.7675,66.41666666666667,1.8708333333333333,1123.0416666666667,56.1275,0.5558333333333333,0.041666666666666664,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.5089016963389879,0.7482595616673829,0.5998868138087154,0.36204744069912614,10.100533504728464
180,2018,5,30,30372,68.9675,69.75,1.7750000000000001,945.9166666666666,57.89,0.9029166666666666,0.0,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.40971136570455235,0.7276321443919209,0.6451612903225806,0.3333333333333334,10.321309334853664
181,2018,5,31,31681,68.94500000000001,61.208333333333336,1.9416666666666667,1246.2083333333333,52.685,1.1225,0.0,0.0,Spring,1,1,0.0,1.0,0.0,0.0,0.5778752595841986,0.7273743016759777,0.5291454442558008,0.38327091136079905,10.363503975248795
182,2018,6,1,31928,74.675,50.125,1.9541666666666666,1598.1666666666667,53.3525,1.1641666666666668,0.0,0.0,Summer,1,1,0.0,0.0,1.0,0.0,0.7749725832419442,0.7930382466695316,0.37860780984719866,0.3870162297128589,10.371269966709153
183,2018,6,2,30693,74.32249999999999,43.875,1.9416666666666667,1570.7083333333333,48.305,1.1870833333333333,0.0,0.0,Summer,1,1,0.0,0.0,1.0,0.0,0.759595865319551,0.7889987107864201,0.2937181663837012,0.38327091136079905,10.33182247473504
184,2018,6,3,29761,74.6825,41.166666666666664,1.6916666666666667,1834.8333333333333,47.5325,1.1325,0.0,0.0,Summer,1,1,0.0,0.0,1.0,0.0,0.9075063583545278,0.7931241942415127,0.2569326542161856,0.30836454431960053,10.300987690989995
185,2018,6,4,33257,73.19,47.666666666666664,1.7583333333333335,1670.5833333333333,51.515,0.8804166666666666,0.0,0.0,Summer,1,1,0.0,0.0,1.0,0.0,0.8155260517535058,0.7760206274172754,0.34521788341822296,0.32833957553058685,10.412050618647859
186,2018,6,5,33424,74.42,52.208333333333336,1.7291666666666667,1398.2083333333333,54.5225,1.0145833333333334,0.0,0.0,Summer,1,1,0.0,0.0,1.0,0.0,0.6629955433184777,0.7901160292221745,0.40690435766836447,0.31960049937578033,10.417059401970144
187,2018,6,6,30498,73.565,60.375,2.0875,1029.75,58.52,1.1083333333333332,0.0,0.0,Summer,0,1,0.0,0.0,1.0,0.0,0.4566581888606296,0.7803180060163301,0.5178268251273345,0.4269662921348314,10.325449175172755
188,2018,6,7,32002,72.1325,69.29166666666667,1.9416666666666667,673.9166666666666,60.447500000000005,1.0016666666666667,0.0,0.0,Summer,1,1,0.0,0.0,1.0,0.0,0.2573908579695266,0.7639020197679415,0.6389360498019242,0.38327091136079905,10.373584927387608
189,2018,6,8,35103,71.13499999999999,68.45833333333333,2.0625,1055.625,59.615,0.7716666666666666,0.0,0.0,Summer,1,1,0.0,0.0,1.0,0.0,0.4711482371607906,0.7524709926944563,0.6276174306734578,0.4194756554307116,10.466070363074957
190,2018,6,9,25911,74.63,61.291666666666664,1.3833333333333335,1225.0,58.955,0.8433333333333333,0.020833333333333332,0.0,Summer,1,1,0.0,0.0,1.0,0.0,0.5659985533285111,0.792522561237645,0.5302773061686474,0.2159800249687891,10.162461460851166
191,2018,6,10,29342,70.3475,60.125,1.3791666666666667,1997.0,55.4225,0.5341666666666667,0.020833333333333332,0.0,Summer,1,1,0.0,0.0,1.0,0.0,0.9983199943999813,0.7434464976364418,0.5144312393887945,0.21473158551810237,10.286809295958603
192,2018,6,11,24832,69.005,63.375,1.4208333333333334,1912.7916666666667,55.4075,0.4695833333333333,0.16666666666666666,0.0,Summer,1,1,0.0,0.0,1.0,0.0,0.9511631705439019,0.7280618822518263,0.5585738539898133,0.22721598002496882,10.119928692790662
193,2018,6,12,34544,70.1225,66.25,1.6624999999999999,1975.875,57.29,0.9770833333333333,0.041666666666666664,0.0,Summer,1,1,0.0,0.0,1.0,0.0,0.9864899549665166,0.7408680704770091,0.597623089983022,0.29962546816479396,10.450018100922895
194,2018,6,13,36149,71.555,63.708333333333336,1.4583333333333333,1475.2916666666667,58.16,0.65625,0.0,0.0,Summer,1,1,0.0,0.0,1.0,0.0,0.706162353874513,0.7572840567253976,0.5631013016411998,0.23845193508114856,10.49543222758691
195,2018,6,14,23818,70.9775,74.375,1.1083333333333334,1117.7083333333333,61.917500000000004,0.43083333333333335,1.2083333333333333,0.0,Summer,1,1,0.0,0.0,1.0,0.0,0.5059150197167324,0.7506660936828535,0.7079796264855688,0.13358302122347068,10.078238860499914
196,2018,6,15,33492,71.345,60.75,1.4041666666666668,1859.9583333333333,56.067499999999995,0.985,0.6875,0.0,Summer,1,1,0.0,0.0,1.0,0.0,0.9215764052546841,0.754877524709927,0.5229202037351444,0.22222222222222227,10.419091740755093
197,2018,6,16,34360,72.14,54.125,1.4749999999999999,1880.8333333333333,53.96,1.1691666666666667,0.0,0.0,Summer,1,1,0.0,0.0,1.0,0.0,0.9332664442214806,0.7639879673399227,0.432937181663837,0.24344569288389512,10.444677479283538
198,2018,6,17,32487,72.92,67.125,1.425,812.7083333333334,60.8375,0.6158333333333333,0.0,0.0,Summer,1,1,0.0,0.0,1.0,0.0,0.33511445038150134,0.7729265148259562,0.6095076400679117,0.22846441947565546,10.388626069366135
199,2018,6,18,27541,76.64,55.875,1.5333333333333332,1225.1666666666667,58.2275,1.0904166666666668,0.0,0.0,Summer,1,1,0.0,0.0,1.0,0.0,0.5660918869729566,0.8155565105285776,0.4567062818336163,0.2609238451935081,10.223467391287071
200,2018,6,19,35349,72.665,61.166666666666664,1.7541666666666667,1209.75,57.9275,0.7354166666666666,0.0,0.0,Summer,1,1,0.0,0.0,1.0,0.0,0.5574585248617496,0.7700042973785991,0.5285795132993775,0.32709113607990015,10.473053671324719
201,2018,6,20,34639,72.8525,67.25,2.4875000000000003,859.9166666666666,60.635000000000005,1.0216666666666667,0.0,0.0,Summer,1,1,0.0,0.0,1.0,0.0,0.3615512051706839,0.7721529866781264,0.6112054329371817,0.5468164794007492,10.45276436267637
202,2018,6,21,34621,74.555,60.958333333333336,2.154166666666667,1155.6666666666667,58.917500000000004,1.1754166666666668,0.0,0.0,Summer,1,1,0.0,0.0,1.0,0.0,0.5271717572391909,0.7916630855178343,0.525749858517261,0.44694132334581776,10.452244597136675
203,2018,6,22,34079,76.4375,47.916666666666664,1.7291666666666667,1303.2916666666667,52.07,1.1416666666666666,0.0,0.0,Summer,1,1,0.0,0.0,1.0,0.0,0.6098420328067761,0.8132359260850881,0.34861346915676283,0.31960049937578033,10.436465980943252
204,2018,6,23,31949,76.2275,47.583333333333336,1.9416666666666667,1530.0833333333333,53.9525,0.9245833333333334,0.0,0.0,Summer,1,1,0.0,0.0,1.0,0.0,0.7368457894859649,0.8108293940696176,0.34408602150537637,0.38327091136079905,10.371927459805681
205,2018,6,24,27028,77.26249999999999,62.125,1.9041666666666668,865.25,61.04,1.0708333333333333,0.0,0.0,Summer,1,1,0.0,0.0,1.0,0.0,0.36453788179293933,0.822690159003008,0.5415959252971138,0.37203495630461925,10.20466564265568
206,2018,6,25,32702,80.0975,58.458333333333336,1.1458333333333333,896.8333333333334,62.682500000000005,0.8516666666666667,0.0,0.0,Summer,1,1,0.0,0.0,1.0,0.0,0.38222460741535813,0.8551783412118608,0.49179400113186195,0.14481897627965043,10.395222095796468
207,2018,6,26,5200,73.2275,84.125,2.225,453.7083333333333,67.265,0.05375,2.9791666666666665,0.0,Summer,1,1,0.0,0.0,1.0,0.0,0.13407378024593417,0.776450365277181,0.8404074702886248,0.46816479400749067,8.556606193773073
208,2018,6,27,29755,71.9375,83.0,1.9625000000000001,618.0,66.0725,0.5650000000000001,0.041666666666666664,0.0,Summer,1,1,0.0,0.0,1.0,0.0,0.22607742025806757,0.7616673828964332,0.8251273344651953,0.3895131086142323,10.300786071311231
